 longitude      latitude      elevation    fog
  -82.9557266         35.7904701         0.00000000                 0
  -82.9526138         35.7892952         0.00000000                 0
  -82.9453506         35.7886887         0.00000000                 0
  -82.9417953         35.7902222         0.00000000                 0
  -82.9346237         35.7892532         0.00000000                 0
  -82.9571152         35.7958069         0.00000000                 0
  -82.9514465         35.7940025         0.00000000                 0
  -82.9446793         35.7966423         0.00000000                 0
  -82.9411316         35.7948723         0.00000000                 0
  -82.9354477         35.7941437         0.00000000                 0
  -82.9564743         35.7982407         0.00000000                 0
  -82.9488525         35.7976456         0.00000000                 0
  -82.9399261         35.7986450         0.00000000                 0
  -82.9358521         35.7989464         0.00000000                 0
  -82.9561691         35.8030052         0.00000000                 0
  -82.9492722         35.8024521         0.00000000                 0
  -82.9471283         35.8016891         0.00000000                 0
  -82.9403534         35.8021545         0.00000000                 0
  -82.9346924         35.8039017         0.00000000                 0
  -82.9515839         35.8065758         0.00000000                 0
  -82.9460754         35.8050919         0.00000000                 0
  -82.9383774         35.8072929         0.00000000                 0
  -82.9360962         35.8068047         0.00000000                 0
  -82.9552994         35.7906837         0.00000000                 0
  -82.9515915         35.7916031         0.00000000                 0
  -82.9453659         35.7901382         0.00000000                 0
  -82.9391632         35.7900772         0.00000000                 0
  -82.9345016         35.7892570         0.00000000                 0
  -82.9556427         35.7933426         0.00000000                 0
  -82.9517212         35.7944183         0.00000000                 0
  -82.9468384         35.7941360         0.00000000                 0
  -82.9431839         35.7939949         0.00000000                 0
  -82.9368591         35.7950439         0.00000000                 0
  -82.9578934         35.7990074         0.00000000                 0
  -82.9525528         35.7991638         0.00000000                 0
  -82.9454422         35.7996521         0.00000000                 0
  -82.9409256         35.7990150         0.00000000                 0
  -82.9364624         35.7992706         0.00000000                 0
  -82.9545975         35.8033028         0.00000000                 0
  -82.9516830         35.8026276         0.00000000                 0
  -82.9442062         35.8034706         0.00000000                 0
  -82.9369507         35.8022537         0.00000000                 0
  -82.9581604         35.8075027         0.00000000                 0
  -82.9519272         35.8063431         0.00000000                 0
  -82.9469147         35.8067360         0.00000000                 0
  -82.9411163         35.8076477         0.00000000                 0
  -82.9584885         35.7896881         0.00000000                 0
