 longitude      latitude      elevation    fog
  -82.9305115         35.7785988         0.00000000                 0
  -82.9272003         35.7767982         0.00000000                 0
  -82.9203644         35.7761383         0.00000000                 0
  -82.9163895         35.7772179         0.00000000                 0
  -82.9092102         35.7771263         0.00000000                 0
  -82.9314423         35.7829857         0.00000000                 0
  -82.9261398         35.7819672         0.00000000                 0
  -82.9191284         35.7839508         0.00000000                 0
  -82.9159698         35.7829323         0.00000000                 0
  -82.9102097         35.7830429         0.00000000                 0
  -82.9311066         35.7865143         0.00000000                 0
  -82.9242020         35.7862816         0.00000000                 0
  -82.9148941         35.7872124         0.00000000                 0
  -82.9103928         35.7868576         0.00000000                 0
  -82.9305649         35.7910385         0.00000000                 0
  -82.9253769         35.7905388         0.00000000                 0
  -82.9212189         35.7888451         0.00000000                 0
  -82.9158783         35.7903481         0.00000000                 0
  -82.9085159         35.7917595         0.00000000                 0
  -82.9253616         35.7945824         0.00000000                 0
  -82.9200592         35.7931137         0.00000000                 0
  -82.9127045         35.7950249         0.00000000                 0
  -82.9107895         35.7945518         0.00000000                 0
  -82.9293289         35.7787590         0.00000000                 0
  -82.9245758         35.7788887         0.00000000                 0
  -82.9192429         35.7779007         0.00000000                 0
  -82.9144669         35.7777367         0.00000000                 0
  -82.9093399         35.7768593         0.00000000                 0
  -82.9304352         35.7807007         0.00000000                 0
  -82.9265289         35.7823792         0.00000000                 0
  -82.9218597         35.7831841         0.00000000                 0
  -82.9171371         35.7820129         0.00000000                 0
  -82.9097900         35.7825356         0.00000000                 0
  -82.9323502         35.7867126         0.00000000                 0
  -82.9269867         35.7869606         0.00000000                 0
  -82.9204483         35.7871017         0.00000000                 0
  -82.9157944         35.7865295         0.00000000                 0
  -82.9106216         35.7871323         0.00000000                 0
  -82.9297562         35.7908936         0.00000000                 0
  -82.9256821         35.7901611         0.00000000                 0
  -82.9188461         35.7919044         0.00000000                 0
  -82.9113617         35.7891121         0.00000000                 0
  -82.9329605         35.7958984         0.00000000                 0
  -82.9267960         35.7948074         0.00000000                 0
  -82.9201660         35.7948952         0.00000000                 0
  -82.9152832         35.7956085         0.00000000                 0
  -82.9337921         35.7781830         0.00000000                 0
  -82.9262390         35.7777939         0.00000000                 0
  -82.9226379         35.7787247         0.00000000                 0
  -82.9140778         35.7769585         0.00000000                 0
  -82.9089432         35.7786446         0.00000000                 0
  -82.9284668         35.7832832         0.00000000                 0
  -82.9255066         35.7820320         0.00000000                 0
  -82.9193878         35.7836037         0.00000000                 0
  -82.9145889         35.7815704         0.00000000                 0
  -82.9104614         35.7833443         0.00000000                 0
  -82.9313965         35.7857056         0.00000000                 0
  -82.9251099         35.7870064         0.00000000                 0
  -82.9201126         35.7853699         0.00000000                 0
  -82.9148865         35.7882042         0.00000000                 0
  -82.9081802         35.7865562         0.00000000                 0
  -82.9260788         35.7908707         0.00000000                 0
  -82.9217834         35.7905655         0.00000000                 0
  -82.9163208         35.7923050         0.00000000                 0
  -82.9108887         35.7887764         0.00000000                 0
  -82.9306946         35.7949181         0.00000000                 0
  -82.9265594         35.7959137         0.00000000                 0
  -82.9218597         35.7961426         0.00000000                 0
  -82.9120178         35.7947731         0.00000000                 0
  -82.9081345         35.7959900         0.00000000                 0
  -82.9333725         35.7767792         0.00000000                 0
  -82.9264221         35.7773399         0.00000000                 0
  -82.9208908         35.7786102         0.00000000                 0
  -82.9158936         35.7781525         0.00000000                 0
  -82.9104843         35.7777939         0.00000000                 0
  -82.9332581         35.7809982         0.00000000                 0
  -82.9254074         35.7828751         0.00000000                 0
  -82.9188385         35.7821312         0.00000000                 0
  -82.9126282         35.7828407         0.00000000                 0
  -82.9315262         35.7866592         0.00000000                 0
  -82.9244308         35.7861443         0.00000000                 0
  -82.9218750         35.7866669         0.00000000                 0
  -82.9141922         35.7871475         0.00000000                 0
  -82.9109879         35.7857094         0.00000000                 0
  -82.9310913         35.7912674         0.00000000                 0
  -82.9254761         35.7907791         0.00000000                 0
  -82.9152603         35.7918854         0.00000000                 0
  -82.9100342         35.7916603         0.00000000                 0
  -82.9326706         35.7952385         0.00000000                 0
  -82.9217148         35.7970505         0.00000000                 0
  -82.9147339         35.7942200         0.00000000                 0
  -82.9092102         35.7956429         0.00000000                 0
  -82.9314651         35.7770958         0.00000000                 0
  -82.9271469         35.7775002         0.00000000                 0
  -82.9205399         35.7779274         0.00000000                 0
  -82.9150848         35.7773666         0.00000000                 0
  -82.9087982         35.7785492         0.00000000                 0
  -82.9290619         35.7828102         0.00000000                 0
  -82.9252319         35.7837067         0.00000000                 0
  -82.9190216         35.7827339         0.00000000                 0
  -82.9141541         35.7826309         0.00000000                 0
  -82.9101486         35.7823448         0.00000000                 0
  -82.9305954         35.7858772         0.00000000                 0
  -82.9264526         35.7864151         0.00000000                 0
  -82.9150772         35.7864075         0.00000000                 0
  -82.9116364         35.7847786         0.00000000                 0
  -82.9260178         35.7918129         0.00000000                 0
  -82.9207306         35.7903214         0.00000000                 0
  -82.9146729         35.7909889         0.00000000                 0
  -82.9102173         35.7917099         0.00000000                 0
  -82.9266586         35.7952499         0.00000000                 0
  -82.9198608         35.7961769         0.00000000                 0
  -82.9168091         35.7960014         0.00000000                 0
  -82.9099045         35.7968216         0.00000000                 0
  -82.9313660         35.7786179         0.00000000                 0
  -82.9254837         35.7771072         0.00000000                 0
  -82.9203644         35.7774925         0.00000000                 0
  -82.9149780         35.7781258         0.00000000                 0
  -82.9103851         35.7766533         0.00000000                 0
  -82.9296875         35.7827873         0.00000000                 0
  -82.9198456         35.7834473         0.00000000                 0
  -82.9142075         35.7808762         0.00000000                 0
  -82.9098969         35.7838860         0.00000000                 0
  -82.9326019         35.7869797         0.00000000                 0
  -82.9259796         35.7858734         0.00000000                 0
  -82.9154358         35.7870178         0.00000000                 0
  -82.9113312         35.7869911         0.00000000                 0
  -82.9321213         35.7900314         0.00000000                 0
  -82.9217453         35.7912636         0.00000000                 0
  -82.9142990         35.7908363         0.00000000                 0
  -82.9113693         35.7903900         0.00000000                 0
  -82.9324417         35.7945061         0.00000000                 0
  -82.9275589         35.7949142         0.00000000                 0
  -82.9215393         35.7960205         0.00000000                 0
  -82.9156189         35.7953911         0.00000000                 0
