 longitude      latitude      elevation    fog
  -82.8498917         35.9046211         0.00000000                 1
  -82.8266296         35.8846588         0.00000000                 1
  -82.8364182         35.8689537         0.00000000                 1
  -82.8387527         35.8630028         0.00000000                 1
  -82.8434677         35.8568611         0.00000000                 1
  -82.8629837         35.8331642         0.00000000                 1
  -82.8415756         35.8629684         0.00000000                 1
  -82.8732376         35.8335075         0.00000000                 0
  -82.8288879         35.8801765         0.00000000                 1
  -82.8609772         35.8366318         0.00000000                 1
  -82.8374786         35.8793335         0.00000000                 0
  -82.8964386         35.8180313         0.00000000                 1
  -82.8387604         35.8738136         0.00000000                 1
  -82.8900604         35.9221992         0.00000000                 1
  -82.8389511         35.8650398         0.00000000                 1
  -82.8586731         35.9052925         0.00000000                 1
  -82.8549271         35.8983383         0.00000000                 1
  -82.8727722         35.8337402         0.00000000                 1
  -82.8368988         35.8781395         0.00000000                 1
  -82.8466568         35.9028549         0.00000000                 1
  -82.8496933         35.8955193         0.00000000                 1
  -82.8627319         35.8356781         0.00000000                 1
  -82.8972397         35.8143501         0.00000000                 1
  -82.9091263         35.8165092         0.00000000                 1
  -82.8600464         35.8361549         0.00000000                 1
  -82.8491974         35.9037437         0.00000000                 1
  -82.8781738         35.8183022         0.00000000                 1
  -82.8930664         35.8236504         0.00000000                 0
  -82.8735580         35.8335953         0.00000000                 0
  -82.8523026         35.8383179         0.00000000                 1
  -82.8778152         35.9138718         0.00000000                 1
  -82.8944016         35.8239975         0.00000000                 0
  -82.8658218         35.8431740         0.00000000                 0
  -82.8934402         35.8162842         0.00000000                 1
  -82.9101791         35.8081856         0.00000000                 1
  -82.8631058         35.9043236         0.00000000                 1
  -82.8728027         35.8253517         0.00000000                 1
  -82.8575134         35.9015656         0.00000000                 1
  -82.8422623         35.8423347         0.00000000                 1
  -82.8437576         35.8920326         0.00000000                 0
  -82.8595047         35.9051704         0.00000000                 1
  -82.8615036         35.8436050         0.00000000                 0
  -82.8703690         35.8978310         0.00000000                 0
  -82.8431854         35.8470955         0.00000000                 1
  -82.8346786         35.8735352         0.00000000                 1
  -82.8319092         35.8761330         0.00000000                 1
  -82.8701401         35.8337517         0.00000000                 1
  -82.8619690         35.9034576         0.00000000                 1
  -82.8609009         35.8972015         0.00000000                 1
  -82.8495026         35.8927994         0.00000000                 0
  -82.8616714         35.8310242         0.00000000                 1
  -82.8930283         35.8208656         0.00000000                 1
  -82.8544693         35.8428574         0.00000000                 0
  -82.9466858         35.8015938         0.00000000                 0
  -82.8780746         35.8182602         0.00000000                 1
  -82.8847885         35.8195381         0.00000000                 1
  -82.8412552         35.8506584         0.00000000                 1
  -82.8688278         35.8359528         0.00000000                 1
  -82.8403778         35.8605995         0.00000000                 1
  -82.8633194         35.8342056         0.00000000                 1
  -82.8625031         35.8347435         0.00000000                 1
  -82.8948517         35.8244972         0.00000000                 0
  -82.9520950         35.7970352         0.00000000                 0
  -82.8389130         35.8948174         0.00000000                 1
  -82.8815384         35.9107208         0.00000000                 1
  -82.8733063         35.8335724         0.00000000                 0
  -82.8397522         35.8631134         0.00000000                 1
  -82.8640594         35.8314362         0.00000000                 1
  -82.9390488         35.8160172         0.00000000                 0
