 longitude      latitude      elevation    fog
  -82.9205475         35.8005638         0.00000000                 1
  -82.8935013         35.8180504         0.00000000                 1
  -82.8642960         35.8315964         0.00000000                 1
  -82.9172363         35.8178253         0.00000000                 0
  -82.9345398         35.7917213         0.00000000                 0
  -82.9413071         35.8018265         0.00000000                 0
  -82.9464645         35.8144875         0.00000000                 0
  -82.8964844         35.8173904         0.00000000                 1
  -82.9016037         35.8120422         0.00000000                 1
  -82.8623047         35.8351860         0.00000000                 1
  -82.8631439         35.8317795         0.00000000                 1
  -82.8618774         35.8355217         0.00000000                 1
  -82.9188461         35.7999191         0.00000000                 1
  -82.9039230         35.8100014         0.00000000                 1
  -82.8667374         35.8339424         0.00000000                 1
  -82.9328461         35.7924194         0.00000000                 0
  -82.8985367         35.8128014         0.00000000                 1
  -82.8741913         35.8178215         0.00000000                 1
  -82.9485474         35.8117485         0.00000000                 0
  -82.9328613         35.7996979         0.00000000                 0
  -82.8855286         35.8194923         0.00000000                 1
  -82.8610687         35.8362083         0.00000000                 1
  -82.9253235         35.7919731         0.00000000                 0
  -82.8728561         35.8190422         0.00000000                 1
  -82.8613281         35.8329735         0.00000000                 1
  -82.9470978         35.7909660         0.00000000                 0
  -82.9355392         35.8017311         0.00000000                 0
  -82.9378052         35.7914429         0.00000000                 0
  -82.9650116         35.8069038         0.00000000                 0
  -82.9504242         35.8080711         0.00000000                 0
  -82.9285126         35.7987099         0.00000000                 0
  -82.8998947         35.8163300         0.00000000                 1
  -82.9005814         35.8141861         0.00000000                 1
  -82.8932571         35.8213005         0.00000000                 1
  -82.8613434         35.8324203         0.00000000                 1
  -82.9334793         35.7925873         0.00000000                 0
  -82.9432907         35.7912292         0.00000000                 0
  -82.9241409         35.8010063         0.00000000                 0
  -82.9384613         35.8166313         0.00000000                 0
  -82.9588547         35.8042488         0.00000000                 0
  -82.9152222         35.8180275         0.00000000                 1
  -82.8654099         35.8285980         0.00000000                 1
  -82.9193802         35.7951660         0.00000000                 1
  -82.8738251         35.8210831         0.00000000                 1
  -82.8613892         35.8329010         0.00000000                 1
  -82.9637909         35.7985802         0.00000000                 0
  -82.9497223         35.7937279         0.00000000                 0
  -82.8939667         35.8182297         0.00000000                 1
  -82.9199066         35.8184509         0.00000000                 0
  -82.8731079         35.8206749         0.00000000                 1
  -82.9341354         35.8017273         0.00000000                 0
  -82.8524551         35.8373070         0.00000000                 1
  -82.9209900         35.7991257         0.00000000                 1
  -82.8807678         35.8192940         0.00000000                 1
  -82.8645859         35.8345032         0.00000000                 1
  -82.9299240         35.8172531         0.00000000                 0
  -82.9584198         35.8086472         0.00000000                 0
  -82.8982086         35.8149300         0.00000000                 1
  -82.8677292         35.8267555         0.00000000                 1
  -82.8739243         35.8198166         0.00000000                 1
  -82.8733215         35.8226624         0.00000000                 1
  -82.9210281         35.7972031         0.00000000                 1
  -82.8750687         35.8250923         0.00000000                 1
  -82.8661957         35.8284874         0.00000000                 1
  -82.9455109         35.7908134         0.00000000                 0
  -82.9197006         35.7965546         0.00000000                 1
  -82.9415359         35.8013611         0.00000000                 0
  -82.8998718         35.8122330         0.00000000                 1
  -82.9537506         35.8124504         0.00000000                 0
  -82.9142838         35.8170586         0.00000000                 1
  -82.9103546         35.8170395         0.00000000                 1
  -82.9123993         35.8164940         0.00000000                 1
  -82.8628998         35.8309746         0.00000000                 1
  -82.9258423         35.7916679         0.00000000                 0
  -82.8640823         35.8301849         0.00000000                 1
  -82.9500427         35.7897301         0.00000000                 0
  -82.9251328         35.7912064         0.00000000                 0
  -82.8742828         35.8223000         0.00000000                 1
  -82.9188614         35.8177948         0.00000000                 0
  -82.9303970         35.7990646         0.00000000                 0
  -82.8670273         35.8263512         0.00000000                 1
  -82.9012299         35.8160934         0.00000000                 1
  -82.9228363         35.8017273         0.00000000                 1
  -82.8895950         35.8229790         0.00000000                 1
  -82.8767624         35.8269653         0.00000000                 1
  -82.9034195         35.8128662         0.00000000                 1
  -82.8659134         35.8289909         0.00000000                 1
  -82.8606415         35.8336906         0.00000000                 1
  -82.9199219         35.7929535         0.00000000                 1
  -82.8843307         35.8193092         0.00000000                 1
  -82.9122009         35.8175011         0.00000000                 1
  -82.9186325         35.8187599         0.00000000                 0
  -82.8898849         35.8195724         0.00000000                 1
  -82.8970490         35.8170319         0.00000000                 1
  -82.8771820         35.8199806         0.00000000                 1
  -82.8632812         35.8296127         0.00000000                 1
  -82.8882065         35.8228340         0.00000000                 1
  -82.8887100         35.8223190         0.00000000                 1
  -82.8655853         35.8286400         0.00000000                 1
  -82.9278336         35.7923851         0.00000000                 0
  -82.8665314         35.8291969         0.00000000                 1
  -82.9243164         35.8189812         0.00000000                 0
  -82.9514313         35.7949982         0.00000000                 0
  -82.8713760         35.8184662         0.00000000                 1
  -82.9619141         35.7997055         0.00000000                 0
  -82.9249725         35.8191719         0.00000000                 0
  -82.9053802         35.8142395         0.00000000                 1
  -82.8904037         35.8209572         0.00000000                 1
  -82.8726349         35.8225250         0.00000000                 1
  -82.8903580         35.8212662         0.00000000                 1
  -82.8773727         35.8185768         0.00000000                 1
  -82.8549881         35.8383026         0.00000000                 1
  -82.9541855         35.8121986         0.00000000                 0
  -82.9495544         35.7903481         0.00000000                 0
  -82.9296570         35.8172035         0.00000000                 0
  -82.9473572         35.8071938         0.00000000                 0
  -82.9007874         35.8168831         0.00000000                 1
  -82.9450531         35.8020668         0.00000000                 0
  -82.8753738         35.8205833         0.00000000                 1
  -82.8900833         35.8217697         0.00000000                 1
  -82.8663177         35.8276749         0.00000000                 1
  -82.8631439         35.8367348         0.00000000                 1
  -82.8507690         35.8375740         0.00000000                 1
  -82.9108887         35.8069000         0.00000000                 1
  -82.9164352         35.8057632         0.00000000                 1
  -82.9349365         35.7921906         0.00000000                 0
  -82.8929520         35.8159370         0.00000000                 1
  -82.9230804         35.8011818         0.00000000                 1
  -82.9329147         35.8171158         0.00000000                 0
  -82.9550705         35.8073769         0.00000000                 0
  -82.8913879         35.8208542         0.00000000                 1
  -82.8726349         35.8256073         0.00000000                 1
  -82.8640366         35.8360863         0.00000000                 1
  -82.8623810         35.8352547         0.00000000                 1
  -82.8731384         35.8252563         0.00000000                 1
  -82.8514404         35.8375015         0.00000000                 1
  -82.9208145         35.8043709         0.00000000                 1
  -82.8791199         35.8210678         0.00000000                 1
  -82.8634491         35.8326302         0.00000000                 1
  -82.9344864         35.7919617         0.00000000                 0
  -82.9505692         35.7951355         0.00000000                 0
  -82.9458542         35.7945442         0.00000000                 0
  -82.9286804         35.8178139         0.00000000                 0
  -82.9285889         35.8181496         0.00000000                 0
  -82.9187012         35.8181152         0.00000000                 0
  -82.8915253         35.8207626         0.00000000                 1
  -82.8744202         35.8177185         0.00000000                 1
  -82.8923798         35.8212585         0.00000000                 1
  -82.9203110         35.8026733         0.00000000                 1
  -82.8693008         35.8263931         0.00000000                 1
  -82.9427719         35.7903900         0.00000000                 0
  -82.9211197         35.7920494         0.00000000                 1
  -82.9592056         35.8038940         0.00000000                 0
  -82.9097977         35.8163948         0.00000000                 1
  -82.9320831         35.7996025         0.00000000                 0
  -82.8656006         35.8294754         0.00000000                 1
  -82.8752899         35.8178940         0.00000000                 1
  -82.8733749         35.8202934         0.00000000                 1
  -82.8603516         35.8358650         0.00000000                 1
  -82.9009171         35.8167648         0.00000000                 1
  -82.8789444         35.8204193         0.00000000                 1
