 longitude      latitude      elevation    fog
  -82.8731995         35.9129944         0.00000000                 1
  -82.8329315         35.8910217         0.00000000                 1
  -82.8369446         35.8670082         0.00000000                 1
  -82.8438416         35.8561211         0.00000000                 1
  -82.8429871         35.8473625         0.00000000                 1
  -82.8445282         35.8397331         0.00000000                 1
  -82.8744583         35.8240318         0.00000000                 1
  -82.8390503         35.8513374         0.00000000                 1
  -82.8727417         35.8337822         0.00000000                 1
  -82.8400116         35.8730049         0.00000000                 1
  -82.8735046         35.8249931         0.00000000                 1
  -82.8408737         35.8758507         0.00000000                 1
  -82.9112854         35.8067474         0.00000000                 1
  -82.8421555         35.8634682         0.00000000                 1
  -82.8567276         35.9110489         0.00000000                 1
  -82.8412552         35.8447952         0.00000000                 1
  -82.8509293         35.8382339         0.00000000                 1
  -82.8519211         35.9038429         0.00000000                 1
  -82.8537979         35.8998604         0.00000000                 1
  -82.8740768         35.8340416         0.00000000                 0
  -82.8595886         35.9050446         0.00000000                 1
  -82.8366089         35.8788986         0.00000000                 1
  -82.8312302         35.8895264         0.00000000                 1
  -82.8499756         35.8992805         0.00000000                 1
  -82.8672943         35.8287354         0.00000000                 1
  -82.9126587         35.8170319         0.00000000                 1
  -82.8381958         35.8634796         0.00000000                 1
  -82.9169540         35.8180084         0.00000000                 0
  -82.8626556         35.9163399         0.00000000                 1
  -82.8635941         35.8309059         0.00000000                 1
  -82.8891602         35.9201736         0.00000000                 1
  -82.8404388         35.8543282         0.00000000                 1
  -82.8312073         35.8903618         0.00000000                 1
  -82.9006195         35.8127174         0.00000000                 1
  -82.8937454         35.8234558         0.00000000                 1
  -82.8732681         35.8336029         0.00000000                 0
  -82.8639374         35.8321724         0.00000000                 1
  -82.8558731         35.9083061         0.00000000                 1
  -82.8799286         35.9126320         0.00000000                 1
  -82.8588638         35.8366699         0.00000000                 1
  -82.9130173         35.8096352         0.00000000                 0
  -82.8948135         35.8244286         0.00000000                 0
  -82.8619995         35.8427925         0.00000000                 0
  -82.9088974         35.8151054         0.00000000                 1
  -82.9234467         35.8014908         0.00000000                 1
  -82.8370972         35.8652611         0.00000000                 1
  -82.8552551         35.9049301         0.00000000                 1
  -82.8914719         35.8164902         0.00000000                 1
  -82.8446655         35.8990746         0.00000000                 1
  -82.8619232         35.8368416         0.00000000                 1
  -82.8431854         35.8925247         0.00000000                 1
  -82.8492279         35.9027901         0.00000000                 1
  -82.8608856         35.8431053         0.00000000                 0
  -82.8659592         35.9001999         0.00000000                 1
  -82.8574371         35.8363037         0.00000000                 1
  -82.8413315         35.8587303         0.00000000                 1
  -82.8413467         35.8620300         0.00000000                 1
  -82.8640060         35.8307877         0.00000000                 1
  -82.8515091         35.9020996         0.00000000                 1
  -82.8600693         35.8978386         0.00000000                 1
  -82.8610840         35.8966637         0.00000000                 1
  -82.8497314         35.8947411         0.00000000                 1
  -82.8742447         35.8204384         0.00000000                 1
  -82.8419647         35.8435936         0.00000000                 1
  -82.8984375         35.8152313         0.00000000                 1
  -82.8261490         35.8877525         0.00000000                 1
  -82.8543396         35.8420792         0.00000000                 0
  -82.9471664         35.7980461         0.00000000                 0
  -82.8372421         35.8797340         0.00000000                 1
  -82.8977966         35.8130493         0.00000000                 1
  -82.9044495         35.8130608         0.00000000                 1
  -82.8572006         35.8381538         0.00000000                 1
  -82.8334122         35.8746719         0.00000000                 1
  -82.8657532         35.8282852         0.00000000                 1
  -82.8457260         35.8374672         0.00000000                 1
  -82.8730545         35.8218040         0.00000000                 1
  -82.8678513         35.8286934         0.00000000                 1
  -82.8941498         35.8242722         0.00000000                 0
  -82.9512787         35.7949486         0.00000000                 0
  -82.8278580         35.8843231         0.00000000                 1
  -82.8648987         35.9042778         0.00000000                 1
  -82.8729477         35.8332176         0.00000000                 0
  -82.8887634         35.9197235         0.00000000                 1
  -82.8426361         35.8408508         0.00000000                 1
  -82.8741837         35.8252029         0.00000000                 1
  -82.8885727         35.9161453         0.00000000                 1
  -82.9435577         35.8156166         0.00000000                 0
  -82.8540115         35.8420296         0.00000000                 0
  -82.8707886         35.9112167         0.00000000                 1
  -82.8601303         35.8372421         0.00000000                 1
  -82.8992004         35.8216095         0.00000000                 0
  -82.8403549         35.8576813         0.00000000                 1
  -82.8988342         35.8114090         0.00000000                 1
  -82.8415756         35.8964996         0.00000000                 1
  -82.8442764         35.8396606         0.00000000                 1
  -82.8647156         35.9132767         0.00000000                 1
  -82.8505707         35.8378716         0.00000000                 1
  -82.9217072         35.8188095         0.00000000                 0
  -82.8615417         35.8334160         0.00000000                 1
  -82.8481598         35.8371620         0.00000000                 1
  -82.8638153         35.8342133         0.00000000                 1
  -82.8771210         35.8271332         0.00000000                 0
  -82.8420792         35.8495560         0.00000000                 1
  -82.8592834         35.9087372         0.00000000                 1
  -82.8814926         35.9146461         0.00000000                 1
  -82.8657837         35.8280602         0.00000000                 1
  -82.8994598         35.8108292         0.00000000                 1
  -82.8456268         35.9009018         0.00000000                 1
  -82.8300705         35.8874893         0.00000000                 1
  -82.8887253         35.9230614         0.00000000                 1
  -82.8938751         35.9241714         0.00000000                 1
  -82.8421631         35.8418655         0.00000000                 1
  -82.8287506         35.8911705         0.00000000                 1
  -82.8291473         35.8867416         0.00000000                 1
  -82.8682098         35.8263702         0.00000000                 1
  -82.8988037         35.8211594         0.00000000                 0
  -82.8766174         35.8192253         0.00000000                 1
  -82.9037323         35.8082390         0.00000000                 1
  -82.8296661         35.8868332         0.00000000                 1
  -82.8379517         35.8635292         0.00000000                 1
  -82.8442688         35.8577156         0.00000000                 1
  -82.8943024         35.8235588         0.00000000                 0
  -82.9159164         35.8174324         0.00000000                 0
  -82.8367386         35.8787003         0.00000000                 1
  -82.8422546         35.8415985         0.00000000                 1
  -82.8365936         35.8656387         0.00000000                 1
  -82.8903046         35.8221397         0.00000000                 1
  -82.8649292         35.8246384         0.00000000                 1
  -82.8485641         35.8416977         0.00000000                 1
  -82.9185562         35.8181496         0.00000000                 0
  -82.8513489         35.8376274         0.00000000                 1
  -82.8449173         35.9006729         0.00000000                 1
  -82.9031143         35.8137474         0.00000000                 1
  -82.9169006         35.8182755         0.00000000                 0
  -82.8412399         35.8985176         0.00000000                 1
  -82.8765259         35.8177910         0.00000000                 1
  -82.9440231         35.8147888         0.00000000                 0
  -82.8355865         35.8734589         0.00000000                 1
  -82.8396454         35.8640900         0.00000000                 1
  -82.8796310         35.9168892         0.00000000                 1
  -82.8519897         35.8373756         0.00000000                 1
  -82.8595047         35.8977318         0.00000000                 1
  -82.8315430         35.8917313         0.00000000                 1
  -82.8620987         35.8348694         0.00000000                 1
  -82.8899002         35.8228798         0.00000000                 1
  -82.8954697         35.8170166         0.00000000                 1
  -82.9135132         35.8168488         0.00000000                 1
  -82.8948135         35.8177719         0.00000000                 1
  -82.9380875         35.8163376         0.00000000                 0
  -82.8720016         35.8254662         0.00000000                 1
  -82.8770294         35.9121323         0.00000000                 1
  -82.8311844         35.8902435         0.00000000                 1
  -82.9477386         35.8141479         0.00000000                 0
  -82.8665161         35.8288918         0.00000000                 1
  -82.8578415         35.8370514         0.00000000                 1
  -82.8409348         35.8623734         0.00000000                 1
  -82.8655701         35.8246422         0.00000000                 1
  -82.8919830         35.8177948         0.00000000                 1
  -82.8416595         35.8756714         0.00000000                 1
  -82.8434677         35.8476028         0.00000000                 1
  -82.8468857         35.8374634         0.00000000                 1
  -82.8729858         35.8335648         0.00000000                 0
  -82.8521500         35.8367844         0.00000000                 1
  -82.8532486         35.8371201         0.00000000                 1
  -82.8795853         35.8188362         0.00000000                 1
  -82.8386078         35.8734016         0.00000000                 1
  -82.8379822         35.8945007         0.00000000                 1
  -82.8384705         35.8946342         0.00000000                 1
  -82.8341446         35.8916512         0.00000000                 1
  -82.8312836         35.8784447         0.00000000                 1
  -82.8568268         35.8385048         0.00000000                 1
  -82.8629456         35.8350716         0.00000000                 1
  -82.8554688         35.8419037         0.00000000                 0
  -82.8602448         35.9087524         0.00000000                 1
  -82.8664703         35.8285866         0.00000000                 1
  -82.8729858         35.8215714         0.00000000                 1
  -82.8442612         35.8591003         0.00000000                 1
  -82.8757629         35.8220100         0.00000000                 1
  -82.8395996         35.8945618         0.00000000                 1
  -82.8708344         35.9143791         0.00000000                 1
  -82.8886108         35.8198395         0.00000000                 1
  -82.9323883         35.8069153         0.00000000                 0
  -82.8759155         35.8192940         0.00000000                 1
  -82.8704987         35.8984642         0.00000000                 1
  -82.8490295         35.8419266         0.00000000                 1
  -82.8641281         35.8328781         0.00000000                 1
  -82.8677521         35.8285065         0.00000000                 1
  -82.8630219         35.8338203         0.00000000                 1
  -82.8941803         35.8239632         0.00000000                 0
  -82.8628845         35.8288460         0.00000000                 1
  -82.8570023         35.8382988         0.00000000                 1
  -82.8541260         35.8424454         0.00000000                 0
  -82.8769836         35.9122963         0.00000000                 1
  -82.8355255         35.8730736         0.00000000                 1
  -82.9172592         35.8057594         0.00000000                 1
  -82.8923340         35.8201027         0.00000000                 1
  -82.8547363         35.8377151         0.00000000                 1
  -82.8288422         35.8830528         0.00000000                 1
  -82.8973770         35.8246880         0.00000000                 0
  -82.9001770         35.8215141         0.00000000                 0
  -82.8366241         35.8714523         0.00000000                 1
  -82.8691101         35.8323212         0.00000000                 1
  -82.8594208         35.8437881         0.00000000                 0
  -82.8673782         35.8287354         0.00000000                 1
  -82.8995514         35.8216248         0.00000000                 0
  -82.8602142         35.9041939         0.00000000                 1
  -82.8500900         35.8993759         0.00000000                 1
  -82.8987427         35.8211288         0.00000000                 0
  -82.8330154         35.8829536         0.00000000                 1
  -82.8723831         35.9123573         0.00000000                 1
  -82.8411942         35.8565826         0.00000000                 1
  -82.8592682         35.8366318         0.00000000                 1
  -82.8894501         35.8228226         0.00000000                 1
  -82.8397751         35.8529396         0.00000000                 1
  -82.8620148         35.8352051         0.00000000                 1
  -82.8957443         35.8165588         0.00000000                 1
  -82.8429184         35.8926277         0.00000000                 1
  -82.8899002         35.8230286         0.00000000                 1
  -82.9382706         35.8116188         0.00000000                 0
  -82.8609390         35.8975487         0.00000000                 1
  -82.8719559         35.9123802         0.00000000                 1
  -82.8637314         35.8321915         0.00000000                 1
  -82.8584137         35.8368416         0.00000000                 1
  -82.8317490         35.8899612         0.00000000                 1
  -82.9104004         35.8157616         0.00000000                 1
  -82.8661575         35.8246155         0.00000000                 1
  -82.8508606         35.8377838         0.00000000                 1
  -82.8661118         35.8242149         0.00000000                 1
  -82.8650665         35.8299561         0.00000000                 1
  -82.8637848         35.8310509         0.00000000                 1
  -82.8906479         35.8222656         0.00000000                 1
  -82.8898544         35.8229675         0.00000000                 1
  -82.8386536         35.8717575         0.00000000                 1
  -82.8523483         35.8371582         0.00000000                 1
  -82.8614273         35.8436089         0.00000000                 0
  -82.8628235         35.8434448         0.00000000                 0
  -82.8934937         35.8218765         0.00000000                 1
  -82.8424072         35.8492012         0.00000000                 1
  -82.8948517         35.8239784         0.00000000                 0
  -82.9107513         35.8074112         0.00000000                 1
  -82.8497772         35.8932190         0.00000000                 0
  -82.8568497         35.8364639         0.00000000                 1
  -82.8902130         35.8222427         0.00000000                 1
  -82.8787842         35.8262596         0.00000000                 0
  -82.9188080         35.8123207         0.00000000                 0
  -82.8396606         35.8535995         0.00000000                 1
  -82.8314667         35.8902664         0.00000000                 1
  -82.8611526         35.8370857         0.00000000                 1
  -82.9232635         35.8059044         0.00000000                 1
  -82.8834000         35.8206596         0.00000000                 1
  -82.8687439         35.8262482         0.00000000                 1
  -82.8752594         35.8189240         0.00000000                 1
  -82.8784790         35.9108810         0.00000000                 1
  -82.8400497         35.8539467         0.00000000                 1
  -82.9268036         35.8069267         0.00000000                 0
  -82.8389359         35.8654976         0.00000000                 1
  -82.8342438         35.8909225         0.00000000                 1
  -82.8562012         35.8431091         0.00000000                 0
  -82.8610764         35.8427773         0.00000000                 0
  -82.8540344         35.8421211         0.00000000                 0
  -82.8917542         35.8193665         0.00000000                 1
  -82.8488083         35.8925095         0.00000000                 0
  -82.8422699         35.8466377         0.00000000                 1
  -82.8418198         35.8985710         0.00000000                 1
  -82.8948746         35.8241577         0.00000000                 0
  -82.8675079         35.8265266         0.00000000                 1
  -82.8932114         35.8219490         0.00000000                 1
  -82.9106598         35.8067741         0.00000000                 1
  -82.8431320         35.8493195         0.00000000                 1
  -82.8384399         35.8626328         0.00000000                 1
  -82.8658371         35.8249245         0.00000000                 1
  -82.8578339         35.8357544         0.00000000                 1
  -82.9128418         35.8097382         0.00000000                 0
  -82.8451385         35.8993378         0.00000000                 1
  -82.8421402         35.8980026         0.00000000                 1
  -82.8422775         35.8988228         0.00000000                 1
  -82.8260345         35.8835945         0.00000000                 1
  -82.8763657         35.8168983         0.00000000                 1
  -82.8637238         35.8341599         0.00000000                 1
  -82.8729248         35.8341827         0.00000000                 0
  -82.8597412         35.9093208         0.00000000                 1
  -82.8639526         35.8303604         0.00000000                 1
  -82.8337708         35.8908844         0.00000000                 1
  -82.8502960         35.8375931         0.00000000                 1
  -82.8415070         35.8612404         0.00000000                 1
  -82.8637314         35.8364639         0.00000000                 1
  -82.9145126         35.8099098         0.00000000                 0
  -82.8660736         35.8240852         0.00000000                 1
  -82.8898773         35.8224869         0.00000000                 1
  -82.9253769         35.8191833         0.00000000                 0
  -82.8889923         35.8221054         0.00000000                 1
