 longitude      latitude      elevation    fog
  -82.8621674         35.8367348         0.00000000                 1
  -82.8288040         35.8812904         0.00000000                 1
  -82.8935394         35.8211365         0.00000000                 1
  -82.8940659         35.8171272         0.00000000                 1
  -82.9288254         35.7993431         0.00000000                 0
  -82.9148483         35.8176422         0.00000000                 1
  -82.8541870         35.8424683         0.00000000                 1
  -82.8330078         35.8919334         0.00000000                 1
  -82.8572235         35.8392830         0.00000000                 1
  -82.8960037         35.8150253         0.00000000                 1
  -82.9133911         35.8166313         0.00000000                 1
  -82.9254074         35.8010139         0.00000000                 0
  -82.8369141         35.8719826         0.00000000                 1
  -82.8730087         35.8224068         0.00000000                 1
  -82.8495483         35.8426056         0.00000000                 1
  -82.9267578         35.7924576         0.00000000                 0
  -82.9245682         35.8007545         0.00000000                 0
  -82.9192581         35.8062820         0.00000000                 1
  -82.9289169         35.8179131         0.00000000                 0
  -82.9481125         35.8117256         0.00000000                 0
  -82.8981705         35.8166618         0.00000000                 1
  -82.8795319         35.8218307         0.00000000                 1
  -82.8893661         35.8226738         0.00000000                 1
  -82.8952408         35.8181496         0.00000000                 1
  -82.9212265         35.8026428         0.00000000                 1
  -82.9009171         35.8138161         0.00000000                 1
  -82.9567184         35.8110542         0.00000000                 0
  -82.8662109         35.8274231         0.00000000                 1
  -82.8922195         35.8208885         0.00000000                 1
  -82.8303375         35.8800011         0.00000000                 1
  -82.9469223         35.7941017         0.00000000                 0
  -82.8700638         35.8265915         0.00000000                 1
  -82.8360138         35.8762131         0.00000000                 1
  -82.9233551         35.8015022         0.00000000                 1
  -82.8328094         35.8948593         0.00000000                 1
  -82.8986359         35.8133507         0.00000000                 1
  -82.8649063         35.8384399         0.00000000                 1
  -82.9004211         35.8156204         0.00000000                 1
  -82.9184418         35.8180962         0.00000000                 0
  -82.8412476         35.8429985         0.00000000                 1
  -82.8259811         35.8876343         0.00000000                 1
  -82.8256760         35.8839264         0.00000000                 1
  -82.8728104         35.8249817         0.00000000                 1
  -82.9268112         35.7912712         0.00000000                 0
  -82.8623657         35.8344650         0.00000000                 1
  -82.8455811         35.8386307         0.00000000                 1
  -82.9142532         35.8171272         0.00000000                 1
  -82.8720551         35.8215218         0.00000000                 1
  -82.8613586         35.8371544         0.00000000                 1
  -82.9282074         35.7927933         0.00000000                 0
  -82.8774033         35.8196220         0.00000000                 1
  -82.8668518         35.8278885         0.00000000                 1
  -82.9046555         35.8086243         0.00000000                 1
  -82.8933182         35.8210182         0.00000000                 1
  -82.8427429         35.8465004         0.00000000                 1
  -82.8621216         35.8368187         0.00000000                 1
  -82.8426666         35.8491821         0.00000000                 1
