 longitude      latitude      elevation    fog
  -82.8751755         35.7625847         0.00000000                 0
  -82.8691101         35.7623329         0.00000000                 0
  -82.8622360         35.7615089         0.00000000                 0
  -82.8581543         35.7620583         0.00000000                 0
  -82.8524628         35.7619514         0.00000000                 0
  -82.8729401         35.7669220         0.00000000                 0
  -82.8677444         35.7665558         0.00000000                 0
  -82.8632965         35.7665596         0.00000000                 0
  -82.8585587         35.7676697         0.00000000                 0
  -82.8522491         35.7677536         0.00000000                 0
  -82.8743439         35.7710800         0.00000000                 0
  -82.8687210         35.7716599         0.00000000                 0
  -82.8633270         35.7713509         0.00000000                 0
  -82.8592606         35.7715149         0.00000000                 0
  -82.8528442         35.7715454         0.00000000                 0
  -82.8737335         35.7754745         0.00000000                 0
  -82.8688202         35.7752724         0.00000000                 0
  -82.8641357         35.7743378         0.00000000                 0
  -82.8583298         35.7758408         0.00000000                 0
  -82.8524628         35.7762871         0.00000000                 0
  -82.8681488         35.7798843         0.00000000                 0
  -82.8636169         35.7791405         0.00000000                 0
  -82.8574295         35.7798576         0.00000000                 0
  -82.8537064         35.7798386         0.00000000                 0
  -82.8731995         35.7630424         0.00000000                 0
  -82.8685455         35.7624931         0.00000000                 0
  -82.8624268         35.7622070         0.00000000                 0
  -82.8578491         35.7621422         0.00000000                 0
  -82.8520050         35.7619286         0.00000000                 0
  -82.8728943         35.7666206         0.00000000                 0
  -82.8690262         35.7663498         0.00000000                 0
  -82.8634720         35.7673187         0.00000000                 0
  -82.8588257         35.7671051         0.00000000                 0
  -82.8526840         35.7668419         0.00000000                 0
  -82.8750610         35.7704926         0.00000000                 0
  -82.8688889         35.7707176         0.00000000                 0
  -82.8633728         35.7713089         0.00000000                 0
  -82.8577347         35.7712936         0.00000000                 0
  -82.8527832         35.7712746         0.00000000                 0
  -82.8741684         35.7757797         0.00000000                 0
  -82.8697891         35.7756004         0.00000000                 0
  -82.8628159         35.7749290         0.00000000                 0
  -82.8525314         35.7752686         0.00000000                 0
  -82.8751678         35.7792702         0.00000000                 0
  -82.8690109         35.7797356         0.00000000                 0
  -82.8640289         35.7804604         0.00000000                 0
  -82.8582306         35.7802734         0.00000000                 0
  -82.8529739         35.7798653         0.00000000                 0
  -82.8744888         35.7628555         0.00000000                 0
  -82.8695984         35.7629318         0.00000000                 0
  -82.8644867         35.7624207         0.00000000                 0
  -82.8576355         35.7621078         0.00000000                 0
  -82.8517609         35.7624893         0.00000000                 0
  -82.8737946         35.7672958         0.00000000                 0
  -82.8691635         35.7668495         0.00000000                 0
  -82.8635254         35.7670822         0.00000000                 0
  -82.8576889         35.7666969         0.00000000                 0
  -82.8520889         35.7673836         0.00000000                 0
  -82.8749008         35.7708778         0.00000000                 0
  -82.8680420         35.7708092         0.00000000                 0
  -82.8638229         35.7705460         0.00000000                 0
  -82.8576889         35.7717361         0.00000000                 0
  -82.8519974         35.7710686         0.00000000                 0
  -82.8742752         35.7759438         0.00000000                 0
