 longitude      latitude      elevation    fog
  -82.8377762         35.8690262         0.00000000                 1
  -82.8557968         35.9096603         0.00000000                 1
  -82.8636627         35.8299789         0.00000000                 1
  -82.8629761         35.8338890         0.00000000                 1
  -82.9224548         35.8024712         0.00000000                 1
  -82.8945694         35.8200836         0.00000000                 1
  -82.8554764         35.8418770         0.00000000                 1
  -82.8588638         35.9005775         0.00000000                 1
  -82.8541870         35.8426781         0.00000000                 1
  -82.8856354         35.8196869         0.00000000                 1
  -82.8482895         35.9053726         0.00000000                 1
  -82.8975677         35.8136177         0.00000000                 1
  -82.9039383         35.8125191         0.00000000                 1
  -82.8762589         35.8187828         0.00000000                 1
  -82.9072723         35.8141708         0.00000000                 1
  -82.9251785         35.8192902         0.00000000                 0
  -82.8861237         35.8193550         0.00000000                 1
  -82.8678360         35.8329430         0.00000000                 1
  -82.8617859         35.8356247         0.00000000                 1
  -82.8787918         35.8192902         0.00000000                 1
  -82.9339371         35.8170357         0.00000000                 0
  -82.8423157         35.8564644         0.00000000                 1
  -82.8890686         35.8229408         0.00000000                 1
  -82.8517685         35.9032974         0.00000000                 1
  -82.9407120         35.7910347         0.00000000                 0
  -82.8409042         35.8577995         0.00000000                 1
  -82.8422241         35.8975410         0.00000000                 1
  -82.8996124         35.8093834         0.00000000                 1
  -82.8827133         35.9147873         0.00000000                 1
  -82.8628616         35.8327904         0.00000000                 1
  -82.8603516         35.8422661         0.00000000                 0
  -82.8631287         35.8294029         0.00000000                 1
  -82.8904419         35.8194656         0.00000000                 1
  -82.8314362         35.8930016         0.00000000                 1
  -82.8567276         35.9103889         0.00000000                 1
  -82.8424301         35.8484726         0.00000000                 1
  -82.9012527         35.8127289         0.00000000                 1
  -82.8338318         35.8745880         0.00000000                 1
  -82.8268661         35.8909721         0.00000000                 1
  -82.8979263         35.8162537         0.00000000                 1
  -82.8340607         35.8750343         0.00000000                 1
  -82.9074631         35.8082886         0.00000000                 1
  -82.8574753         35.8380699         0.00000000                 1
  -82.8413544         35.8561554         0.00000000                 1
  -82.8677139         35.8266525         0.00000000                 1
  -82.8634109         35.8298264         0.00000000                 1
  -82.8348007         35.8932724         0.00000000                 1
  -82.8377151         35.8663406         0.00000000                 1
  -82.8259583         35.8856926         0.00000000                 1
  -82.8411102         35.8576698         0.00000000                 1
  -82.8416901         35.8993263         0.00000000                 1
  -82.8418274         35.8759880         0.00000000                 1
  -82.8643341         35.8381691         0.00000000                 1
  -82.8462219         35.8384247         0.00000000                 1
  -82.9233475         35.7906494         0.00000000                 0
  -82.9477310         35.8140106         0.00000000                 0
